read_id1,read_id2
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/141069/0_4717
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos37738_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/79545/0_8231
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos40248_43976_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/29707/2599_7619
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos37733_38877_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/74725/4615_20489
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos36325_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/36611/0_3065
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos40248_44152_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/11100/0_4024
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos40403_46256_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/71023/389_9279
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos40946_44661_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/22887/0_3777
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos39164_40144_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9168/821_5075
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos89596_84742_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139765/0_5146
pos37733_40148_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127717/0_5748,pos37206_37633_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/148343/4432_9785
pos217456_218914_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127747/16639_20713,pos220965_224342_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/61116/15501_21805
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos27789_33668_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94288/0_6101
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos26875_31629_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/69429/0_4863
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos30773_33833_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155358/4219_7488
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos17345_24465_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/17438/1367_14510
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos26276_29822_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/31115/0_4256
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos26280_29456_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/62200/0_3387
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos31024_33111_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57015/1829_5817
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos31832_34807_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/111779/0_4411
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos29215_31822_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/13754/9679_17497
pos27240_34926_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/127936/5964_14066,pos31370_33864_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/45281/2998_6718
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos31847_26274_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/132016/0_8522
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos27789_33668_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94288/0_6101
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos26875_31629_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/69429/0_4863
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos31517_35921_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/18826/207_13063
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos26276_29822_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/31115/0_4256
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos26280_29456_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/62200/0_3387
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos30773_33833_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155358/4219_7488
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos31370_33864_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/45281/2998_6718
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos31024_33111_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/57015/1829_5817
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos19435_24279_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/7658/0_7995
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos31832_34807_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/111779/0_4411
pos26278_35921_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/128536/3225_14328,pos24465_22171_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/38015/2669_7549
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos51321_55441_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/72484/0_4151
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos49473_54721_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/136121/0_5395
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos52797_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/24325/0_9793
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos47712_53350_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/41218/2455_10752
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos51261_53559_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/118058/461_4780
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos24465_22171_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/38015/2669_7549
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos24465_15641_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/145823/0_14063
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos54503_55072_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/145574/0_3706
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos80045_78124_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/16119/4878_8089
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos77741_73190_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/19262/0_4686
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos81337_72741_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/98212/7926_16765
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos78594_74057_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59077/0_4791
pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279,pos85094_72488_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/20937/0_14980
pos35133_35349_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129403/4433_10803,pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos14127_23619_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9701/0_12475
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos14129_22613_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26841/0_10506
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos17235_23221_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/57757/0_6053
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos18720_22574_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/15705/0_3937
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos7550_14005_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/9496/0_7055
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos9229_13953_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/59276/0_4923
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos19552_23013_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/131796/5178_10559
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos19435_24279_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/7658/0_7995
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos19170_24363_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/109090/0_5296
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos16901_19128_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/132206/2271_9221
pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370,pos21017_24099_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/53442/0_3142
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos274128_277341_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/28734/0_6517
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos273166_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64638/5686_15959
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos268525_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/50381/0_12035
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos275648_277339_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9492/0_3612
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos275684_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/6632/0_11358
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos276250_277341_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/21617/0_9605
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos276488_277285_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86707/0_3921
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos272837_276966_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/8655/0_4308
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos272967_275131_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59633/13150_19587
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos280636_283431_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27238/0_10831
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos272764_274838_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/56581/0_3762
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos274427_274897_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/98810/406_5933
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos277503_278146_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/62090/4939_10124
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos281742_283428_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/62813/0_4431
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos270232_276384_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/50795/1770_9434
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos280636_282917_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/37462/0_10549
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos277492_278142_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69467/0_5999
pos275088_277341_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/130975/0_9890,pos280636_283199_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/2771/0_6085
